"","id","age","nage","sex","condition","trial","block","stimulus","agent","predicate","patient","compr","diff","typediff_1","typediff_2","mod_or_add","sim_or_seq","hol_or_atom","nr_elements","order","Age"
"1164","477150","6",6.06849315068493,"m","movement",31,"transfer","ball_turn","ball","turn",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1165","477150","6",6.06849315068493,"m","movement",32,"transfer","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1166","477150","6",6.06849315068493,"m","movement",33,"transfer","ball_turn","ball","turn",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1167","477150","6",6.06849315068493,"m","movement",34,"transfer","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1168","477150","6",6.06849315068493,"m","movement",35,"transfer","duck_turn","duck","turn",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1169","484864","6",6.05479452054795,"m","movement",10,"variations","elephant_turn","elephant","turn",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1170","484864","6",6.05479452054795,"m","movement",11,"variations","monkey_turn","monkey","turn",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1171","484864","6",6.05479452054795,"m","movement",12,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1172","484864","6",6.05479452054795,"m","movement",13,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1173","484864","6",6.05479452054795,"m","movement",14,"variations","ball_turn","ball","turn",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1174","484864","6",6.05479452054795,"m","movement",15,"variations","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1175","484864","6",6.05479452054795,"m","movement",16,"variations","monkey_turn","monkey","turn",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1176","484864","6",6.05479452054795,"m","movement",17,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1177","484864","6",6.05479452054795,"m","movement",18,"variations","elephant_turn","elephant","turn",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1178","484864","6",6.05479452054795,"m","movement",19,"variations","ball_turn","ball","turn",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1179","484864","6",6.05479452054795,"m","movement",20,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1180","484864","6",6.05479452054795,"m","movement",21,"variations","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1181","484864","6",6.05479452054795,"m","movement",22,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1182","484864","6",6.05479452054795,"m","movement",23,"variations","ball_turn","ball","turn",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1183","484864","6",6.05479452054795,"m","movement",24,"variations","elephant_turn","elephant","turn",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1184","484864","6",6.05479452054795,"m","movement",25,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1185","484864","6",6.05479452054795,"m","movement",26,"variations","monkey_turn","monkey","turn",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1186","484864","6",6.05479452054795,"m","movement",27,"variations","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1187","484864","6",6.05479452054795,"m","movement",28,"transfer","duck_turn","duck","turn",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1188","484864","6",6.05479452054795,"m","movement",29,"transfer","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1189","484864","6",6.05479452054795,"m","movement",30,"transfer","cat_turn","cat","turn",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1190","484864","6",6.05479452054795,"m","movement",31,"transfer","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1191","484864","6",6.05479452054795,"m","movement",32,"transfer","cat_turn","cat","turn",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1192","484864","6",6.05479452054795,"m","movement",33,"transfer","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1193","484864","6",6.05479452054795,"m","movement",34,"transfer","duck_turn","duck","turn",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1194","484864","6",6.05479452054795,"m","movement",35,"transfer","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1195","479262","6",6.10684931506849,"m","movement",10,"variations","ball_run","ball","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1196","479262","6",6.10684931506849,"m","movement",11,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1197","479262","6",6.10684931506849,"m","movement",12,"variations","elephant_run","elephant","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1198","479262","6",6.10684931506849,"m","movement",13,"variations","duck_run","duck","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1199","479262","6",6.10684931506849,"m","movement",14,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1200","479262","6",6.10684931506849,"m","movement",15,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1201","479262","6",6.10684931506849,"m","movement",16,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1202","479262","6",6.10684931506849,"m","movement",17,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1203","479262","6",6.10684931506849,"m","movement",18,"variations","duck_run","duck","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1204","479262","6",6.10684931506849,"m","movement",19,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1205","479262","6",6.10684931506849,"m","movement",20,"variations","ball_run","ball","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1206","479262","6",6.10684931506849,"m","movement",21,"variations","elephant_run","elephant","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1207","479262","6",6.10684931506849,"m","movement",22,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1208","479262","6",6.10684931506849,"m","movement",23,"variations","elephant_run","elephant","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1209","479262","6",6.10684931506849,"m","movement",24,"variations","ball_run","ball","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1210","479262","6",6.10684931506849,"m","movement",25,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1211","479262","6",6.10684931506849,"m","movement",26,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1212","479262","6",6.10684931506849,"m","movement",27,"variations","duck_run","duck","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1213","479262","6",6.10684931506849,"m","movement",28,"transfer","cat_run","cat","run",NA,0,"yes","enact",NA,0,0,0,1,"s","6yo"
"1214","479262","6",6.10684931506849,"m","movement",29,"transfer","monkey_run","monkey","run",NA,0,"yes","enact",NA,0,0,0,1,"s","6yo"
"1215","479262","6",6.10684931506849,"m","movement",30,"transfer","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1216","479262","6",6.10684931506849,"m","movement",31,"transfer","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1217","479262","6",6.10684931506849,"m","movement",32,"transfer","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1218","479262","6",6.10684931506849,"m","movement",33,"transfer","monkey_run","monkey","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1219","479262","6",6.10684931506849,"m","movement",34,"transfer","cat_run","cat","run",NA,0,"yes","enact",NA,0,0,0,1,"s","6yo"
"1220","479262","6",6.10684931506849,"m","movement",35,"transfer","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1221","476436","6",6.47397260273973,"m","movement",10,"variations","cat_run","cat","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1222","476436","6",6.47397260273973,"m","movement",11,"variations","elephant_run","elephant","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1223","476436","6",6.47397260273973,"m","movement",12,"variations","duck_run","duck","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1224","476436","6",6.47397260273973,"m","movement",13,"variations","elephant_static","elephant","static",NA,0,"yes","enact",NA,0,0,0,1,"s","6yo"
"1225","476436","6",6.47397260273973,"m","movement",14,"variations","cat_static","cat","static",NA,0,"yes",NA,NA,0,0,0,1,"s","6yo"
"1226","476436","6",6.47397260273973,"m","movement",15,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1227","476436","6",6.47397260273973,"m","movement",16,"variations","duck_run","duck","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1228","476436","6",6.47397260273973,"m","movement",17,"variations","cat_run","cat","run",NA,0,"yes","enact",NA,0,0,0,1,"s","6yo"
"1229","476436","6",6.47397260273973,"m","movement",18,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1230","476436","6",6.47397260273973,"m","movement",19,"variations","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1231","476436","6",6.47397260273973,"m","movement",20,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1232","476436","6",6.47397260273973,"m","movement",21,"variations","elephant_run","elephant","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1233","476436","6",6.47397260273973,"m","movement",22,"variations","duck_run","duck","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1234","476436","6",6.47397260273973,"m","movement",23,"variations","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1235","476436","6",6.47397260273973,"m","movement",24,"variations","elephant_run","elephant","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1236","476436","6",6.47397260273973,"m","movement",25,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1237","476436","6",6.47397260273973,"m","movement",26,"variations","cat_run","cat","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1238","476436","6",6.47397260273973,"m","movement",27,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1239","476436","6",6.47397260273973,"m","movement",28,"transfer","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1240","476436","6",6.47397260273973,"m","movement",29,"transfer","ball_run","ball","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1241","476436","6",6.47397260273973,"m","movement",30,"transfer","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1242","476436","6",6.47397260273973,"m","movement",31,"transfer","monkey_run","monkey","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1243","476436","6",6.47397260273973,"m","movement",32,"transfer","monkey_run","monkey","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1244","476436","6",6.47397260273973,"m","movement",33,"transfer","ball_run","ball","run",NA,1,"yes","enact",NA,0,0,0,1,"s","6yo"
"1245","476436","6",6.47397260273973,"m","movement",34,"transfer","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1246","476436","6",6.47397260273973,"m","movement",35,"transfer","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1247","479260","6",6.05753424657534,"m","movement",10,"variations","cat_run","cat","run",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1248","479260","6",6.05753424657534,"m","movement",11,"variations","elephant_run","elephant","run",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1249","479260","6",6.05753424657534,"m","movement",12,"variations","duck_run","duck","run",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1250","479260","6",6.05753424657534,"m","movement",13,"variations","elephant_static","elephant","static",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1251","479260","6",6.05753424657534,"m","movement",14,"variations","duck_static","duck","static",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1252","479260","6",6.05753424657534,"m","movement",15,"variations","cat_static","cat","static",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1253","479260","6",6.05753424657534,"m","movement",16,"variations","duck_run","duck","run",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1254","479260","6",6.05753424657534,"m","movement",17,"variations","cat_run","cat","run",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1255","479260","6",6.05753424657534,"m","movement",18,"variations","elephant_static","elephant","static",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1256","479260","6",6.05753424657534,"m","movement",19,"variations","cat_static","cat","static",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1257","479260","6",6.05753424657534,"m","movement",20,"variations","duck_static","duck","static",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1258","479260","6",6.05753424657534,"m","movement",21,"variations","elephant_run","elephant","run",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1259","479260","6",6.05753424657534,"m","movement",22,"variations","duck_run","duck","run",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1260","479260","6",6.05753424657534,"m","movement",23,"variations","cat_static","cat","static",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1261","479260","6",6.05753424657534,"m","movement",24,"variations","elephant_run","elephant","run",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1262","479260","6",6.05753424657534,"m","movement",25,"variations","duck_static","duck","static",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1263","479260","6",6.05753424657534,"m","movement",26,"variations","cat_run","cat","run",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1264","479260","6",6.05753424657534,"m","movement",27,"variations","elephant_static","elephant","static",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1265","479260","6",6.05753424657534,"m","movement",28,"transfer","monkey_static","monkey","static",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1266","479260","6",6.05753424657534,"m","movement",29,"transfer","ball_run","ball","run",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1267","479260","6",6.05753424657534,"m","movement",30,"transfer","ball_static","ball","static",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1268","479260","6",6.05753424657534,"m","movement",31,"transfer","monkey_run","monkey","run",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1269","479260","6",6.05753424657534,"m","movement",32,"transfer","monkey_run","monkey","run",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1270","479260","6",6.05753424657534,"m","movement",33,"transfer","ball_run","ball","run",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1271","479260","6",6.05753424657534,"m","movement",34,"transfer","monkey_static","monkey","static",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1272","479260","6",6.05753424657534,"m","movement",35,"transfer","ball_static","ball","static",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1273","359884","8",8.47123287671233,"f","number",10,"variations","duck_one","duck","one",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1274","359884","8",8.47123287671233,"f","number",11,"variations","comb_one","comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1275","359884","8",8.47123287671233,"f","number",12,"variations","hammer_many","hammer","many",NA,1,"yes","bimanual","numges",1,1,1,2,"sp","8yo"
"1276","359884","8",8.47123287671233,"f","number",13,"variations","hammer_one","hammer","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1277","359884","8",8.47123287671233,"f","number",14,"variations","comb_many","comb","many",NA,1,"yes","bimanual","numges",1,0,1,2,"sp","8yo"
"1278","359884","8",8.47123287671233,"f","number",15,"variations","duck_many","duck","many",NA,1,"yes","numges",NA,1,0,1,2,"sp","8yo"
"1279","359884","8",8.47123287671233,"f","number",16,"variations","comb_one","comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1280","359884","8",8.47123287671233,"f","number",17,"variations","hammer_one","hammer","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1281","359884","8",8.47123287671233,"f","number",18,"variations","hammer_many","hammer","many",NA,1,"yes","bimanual","repeat",1,0,1,2,"sp","8yo"
"1282","359884","8",8.47123287671233,"f","number",19,"variations","duck_many","duck","many",NA,1,"yes","numges",NA,1,0,1,2,"sp","8yo"
"1283","359884","8",8.47123287671233,"f","number",20,"variations","comb_many","comb","many",NA,1,"yes","bimanual","tempo",1,0,1,2,"sp","8yo"
"1284","359884","8",8.47123287671233,"f","number",21,"variations","duck_one","duck","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1285","359884","8",8.47123287671233,"f","number",22,"variations","comb_one","comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1286","359884","8",8.47123287671233,"f","number",23,"variations","hammer_many","hammer","many",NA,1,"yes","numges",NA,1,0,1,2,"sp","8yo"
"1287","359884","8",8.47123287671233,"f","number",24,"variations","duck_one","duck","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1288","359884","8",8.47123287671233,"f","number",25,"variations","duck_many","duck","many",NA,1,"yes","numges",NA,1,0,1,2,"sp","8yo"
"1289","359884","8",8.47123287671233,"f","number",26,"variations","comb_many","comb","many",NA,1,"yes","bimanual","numges",1,0,1,2,"sp","8yo"
"1290","359884","8",8.47123287671233,"f","number",27,"variations","hammer_one","hammer","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1291","359884","8",8.47123287671233,"f","number",28,"transfer","fork_one","fork","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1292","359884","8",8.47123287671233,"f","number",29,"transfer","bike_one","bike","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1293","359884","8",8.47123287671233,"f","number",30,"transfer","bike_many","bike","many",NA,1,"yes","numges",NA,1,0,1,2,"sp","8yo"
"1294","359884","8",8.47123287671233,"f","number",31,"transfer","fork_many","fork","many",NA,1,"yes","numges",NA,1,0,1,2,"sp","8yo"
"1295","359884","8",8.47123287671233,"f","number",32,"transfer","fork_one","fork","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1296","359884","8",8.47123287671233,"f","number",33,"transfer","bike_many","bike","many",NA,1,"yes","numges",NA,1,0,1,2,"sp","8yo"
"1297","359884","8",8.47123287671233,"f","number",34,"transfer","fork_many","fork","many",NA,1,"yes","bimanual","numges",1,0,1,2,"sp","8yo"
"1298","359884","8",8.47123287671233,"f","number",35,"transfer","bike_one","bike","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1299","365804","8",8.33972602739726,"f","number",10,"variations","duck_many","duck","many",NA,1,"yes","position","numges",1,1,1,2,"sp","8yo"
"1300","365804","8",8.33972602739726,"f","number",11,"variations","hammer_many","hammer","many",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1301","365804","8",8.33972602739726,"f","number",12,"variations","bike_one","bike","one",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1302","365804","8",8.33972602739726,"f","number",13,"variations","hammer_one","hammer","one",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1303","365804","8",8.33972602739726,"f","number",14,"variations","bike_many","bike","many",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1304","365804","8",8.33972602739726,"f","number",15,"variations","duck_one","duck","one",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1305","365804","8",8.33972602739726,"f","number",16,"variations","bike_one","bike","one",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1306","365804","8",8.33972602739726,"f","number",17,"variations","duck_one","duck","one",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1307","365804","8",8.33972602739726,"f","number",18,"variations","duck_many","duck","many",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1308","365804","8",8.33972602739726,"f","number",19,"variations","bike_many","bike","many",NA,1,"yes","numges",NA,1,1,1,2,"ps","8yo"
"1309","365804","8",8.33972602739726,"f","number",20,"variations","hammer_many","hammer","many",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1310","365804","8",8.33972602739726,"f","number",21,"variations","hammer_one","hammer","one",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1311","365804","8",8.33972602739726,"f","number",22,"variations","duck_many","duck","many",NA,1,"yes","numges",NA,1,0,1,2,"sp","8yo"
"1312","365804","8",8.33972602739726,"f","number",23,"variations","hammer_many","hammer","many",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1313","365804","8",8.33972602739726,"f","number",24,"variations","bike_many","bike","many",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1314","365804","8",8.33972602739726,"f","number",25,"variations","duck_one","duck","one",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1315","365804","8",8.33972602739726,"f","number",26,"variations","bike_one","bike","one",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1316","365804","8",8.33972602739726,"f","number",27,"variations","hammer_one","hammer","one",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1317","365804","8",8.33972602739726,"f","number",28,"transfer","fork_one","fork","one",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1318","365804","8",8.33972602739726,"f","number",29,"transfer","comb_many","comb","many",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1319","365804","8",8.33972602739726,"f","number",30,"transfer","comb_one","comb","one",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1320","365804","8",8.33972602739726,"f","number",31,"transfer","fork_many","fork","many",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1321","365804","8",8.33972602739726,"f","number",32,"transfer","comb_many","comb","many",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1322","365804","8",8.33972602739726,"f","number",33,"transfer","fork_many","fork","many",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1323","365804","8",8.33972602739726,"f","number",34,"transfer","comb_one","comb","one",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1324","365804","8",8.33972602739726,"f","number",35,"transfer","fork_one","fork","one",NA,1,"yes","numges",NA,1,1,1,2,"sp","8yo"
"1325","488010","8",8.02465753424658,"f","number",10,"variations","fork_many","fork","many",NA,1,"yes","bimanual",NA,1,0,0,1,"s","8yo"
"1326","488010","8",8.02465753424658,"f","number",11,"variations","hammer_many","hammer","many",NA,1,"yes","bimanual",NA,1,0,0,1,"s","8yo"
"1327","488010","8",8.02465753424658,"f","number",12,"variations","bike_one","bike","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1328","488010","8",8.02465753424658,"f","number",13,"variations","fork_one","fork","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1329","488010","8",8.02465753424658,"f","number",14,"variations","hammer_one","hammer","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1330","488010","8",8.02465753424658,"f","number",15,"variations","bike_many","bike","many",NA,1,"yes","repeat",NA,0,0,0,1,"s","8yo"
"1331","488010","8",8.02465753424658,"f","number",16,"variations","hammer_many","hammer","many",NA,1,"yes","bimanual",NA,1,0,0,1,"s","8yo"
"1332","488010","8",8.02465753424658,"f","number",17,"variations","fork_many","fork","many",NA,1,"yes","bimanual",NA,1,0,0,1,"s","8yo"
"1333","488010","8",8.02465753424658,"f","number",18,"variations","fork_one","fork","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1334","488010","8",8.02465753424658,"f","number",19,"variations","bike_one","bike","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1335","488010","8",8.02465753424658,"f","number",20,"variations","hammer_one","hammer","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1336","488010","8",8.02465753424658,"f","number",21,"variations","bike_many","bike","many",NA,1,"yes","repeat",NA,0,0,0,1,"s","8yo"
"1337","488010","8",8.02465753424658,"f","number",22,"variations","bike_one","bike","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1338","488010","8",8.02465753424658,"f","number",23,"variations","fork_one","fork","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1339","488010","8",8.02465753424658,"f","number",24,"variations","hammer_many","hammer","many",NA,1,"yes","repeat",NA,0,0,0,1,"s","8yo"
"1340","488010","8",8.02465753424658,"f","number",25,"variations","hammer_one","hammer","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1341","488010","8",8.02465753424658,"f","number",26,"variations","bike_many","bike","many",NA,1,"yes","repeat",NA,0,0,0,1,"s","8yo"
"1342","488010","8",8.02465753424658,"f","number",27,"variations","fork_many","fork","many",NA,1,"yes","repeat",NA,0,0,0,1,"s","8yo"
"1343","488010","8",8.02465753424658,"f","number",28,"transfer","comb_one","comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1344","488010","8",8.02465753424658,"f","number",29,"transfer","duck_one","duck","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1345","488010","8",8.02465753424658,"f","number",30,"transfer","duck_many","duck","many",NA,1,"yes","position",NA,0,1,0,1,"s","8yo"
"1346","488010","8",8.02465753424658,"f","number",31,"transfer","comb_many","comb","many",NA,1,"yes","bimanual","numges",1,0,0,1,"s","8yo"
"1347","488010","8",8.02465753424658,"f","number",32,"transfer","duck_one","duck","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1348","488010","8",8.02465753424658,"f","number",33,"transfer","comb_many","comb","many",NA,1,"yes","bimanual","numges",1,0,0,1,"s","8yo"
"1349","488010","8",8.02465753424658,"f","number",34,"transfer","comb_one","comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1350","488010","8",8.02465753424658,"f","number",35,"transfer","duck_many","duck","many",NA,1,"yes","position",NA,0,1,0,1,"s","8yo"
"1351","370904","8",8.35616438356164,"f","number",10,"variations","fork_many","fork","many",NA,1,"yes","bimanual",NA,1,0,0,1,"s","8yo"
"1352","370904","8",8.35616438356164,"f","number",11,"variations","bike_many","bike","many",NA,1,"yes","position",NA,0,1,0,1,"s","8yo"
"1353","370904","8",8.35616438356164,"f","number",12,"variations","fork_one","fork","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1354","370904","8",8.35616438356164,"f","number",13,"variations","comb_one","comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1355","370904","8",8.35616438356164,"f","number",14,"variations","comb_many","comb","many",NA,1,"yes","bimanual",NA,1,0,0,1,"s","8yo"
"1356","370904","8",8.35616438356164,"f","number",15,"variations","bike_one","bike","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1357","370904","8",8.35616438356164,"f","number",16,"variations","bike_many","bike","many",NA,1,"yes","position",NA,0,1,0,1,"s","8yo"
"1358","370904","8",8.35616438356164,"f","number",17,"variations","comb_one","comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1359","370904","8",8.35616438356164,"f","number",18,"variations","fork_many","fork","many",NA,1,"yes","bimanual",NA,1,0,0,1,"s","8yo"
